id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
24953;question;Comment le chat semble-t-il à son retour ?;visiblement ravi;indifférent;en colère;effrayé;24945;L
24954;question;Que fait la maman de Milan ?;elle lave les vêtements pleins de sable;elle range la voiture;elle prépare les valises pour un autre voyage;elle nettoie les fenêtres;24945;L
24955;question;Que regarde Milan avec son papa ?;les photos du séjour;un film;un livre;la télévision;24945;L
24956;question;Comment Milan regarde-t-il ces photos ?;avec plaisir;avec ennui;avec tristesse;sans y prêter attention;24945;L
24957;question;À quoi Milan pense-t-il en repensant à l'école ?;elle reprend bientôt;elle a déjà repris;il n'y pense pas du tout;elle est annulée cette année;24945;L
24958;question;Que ressent Milan en pensant à la reprise de l'école ?;un petit pincement au coeur;une grande joie;de l'indifférence totale;de la colère;24945;L
24959;question;Comment Milan garde-t-il ses souvenirs de vacances malgré tout ?;un très bon souvenir;il les oublie vite;un souvenir plutôt triste;il ne s'en souvient pas bien;24945;L
24960;question;Où Milan à-t-il passe ses vacances ?;au bord de la mer;à la montagne;à la campagne;chez sa mamie;24945;L
24961;question;Qui range les coquillages dans la boite ?;Milan;son papa;sa maman;personne;24945;L
24962;question;"Que veut dire ""un pincement au coeur"" dans le texte ?";une petite tristesse passagère;une grande joie;une douleur physique;de la fatigue;24945;V
24963;question;"Que veut dire ""patiemment"" dans le texte ?";en attendant calmement, sans s'impatienter;en s'agitant beaucoup;en dormant;en pleurant;24945;V
24964;question;Pourquoi Milan ressent-il un pincement au coeur en pensant à l'école ?;cela signifie la fin des vacances qu'il a appréciées;il n'aime pas du tout l'école;il a oublié ses affaires scolaires;il est déjà en retard pour la rentrée;24945;I
24965;question;Qu'est-ce qui montre que Milan a passé de bonnes vacances ?;il garde un très bon souvenir malgré la fin des vacances;il est soulagé que les vacances soient finies;il n'a rien à raconter de son séjour;il ne veut plus jamais repartir en vacances;24945;I
24966;passage;Selma visite un magnifique jardin rempli de papillons multicolores, accompagnée de toute sa classe. Dès son arrivée, un grand papillon bleu vient se poser délicatement sur sa main tendue. Selma reste parfaitement immobile, retenant presque sa respiration pour ne pas l'effrayer. La guide du jardin explique alors avec passion comment naissent et se transforment les papillons. Curieuse, Selma observe longuement une chenille verte qui avance lentement sur une feuille. Tout autour d'elle flotte un doux parfum de fleurs qui embaume l'air chaud. Avant de repartir, Selma prend le temps de dessiner soigneusement un papillon dans son cahier. Elle rentre chez elle en gardant précieusement ce joli souvenir dans son coeur.;;;;;;
24967;question;Que visite Selma avec sa classe ?;un jardin de papillons;un zoo;un musée;une ferme;24966;L
24968;question;De quelle couleur est le papillon qui se pose sur sa main ?;bleu;rouge;jaune;orange;24966;L
24969;question;Où se pose ce papillon ?;sur sa main tendue;sur sa tête;sur son épaule;il ne se pose pas;24966;L
24970;question;Que fait Selma pour ne pas effrayer le papillon ?;elle reste immobile;elle court vite;elle crie;elle ferme les yeux;24966;L
24971;question;Que retient presque Selma ?;sa respiration;ses larmes;un éclat de rire;un cri de surprise;24966;L
24972;question;Qui explique comment naissent les papillons ?;la guide du jardin;la maîtresse;un livre;personne;24966;L
24973;question;Comment la guide explique-t-elle cela ?;avec passion;avec ennui;très rapidement;sans grand intérêt;24966;L
24974;question;Quel animal Selma observe-t-elle longuement ?;une chenille verte;une coccinelle;une abeille;une araignée;24966;L
24975;question;Où se trouve cette chenille ?;sur une feuille;sur le sol;dans l'air;sur un papillon;24966;L
24976;question;Comment la chenille avance-t-elle ?;lentement;très rapidement;elle ne bouge pas;en sautant;24966;L
24977;question;Que flotte tout autour de Selma ?;un doux parfum de fleurs;une odeur de pluie;une odeur d'herbe coupée;aucune odeur particulière;24966;L
24978;question;Comment est cet air parfume ?;chaud;glacial;humide et froid;on ne sait pas;24966;L
24979;question;Que fait Selma avant de repartir ?;elle dessine un papillon;elle achète une carte postale;elle cueille des fleurs;elle attrape un papillon;24966;L
24980;question;Où Selma dessine-t-elle ?;dans son cahier;sur une feuille volante;sur le mur;sur son bras;24966;L
24981;question;Comment Selma dessine-t-elle le papillon ?;soigneusement;très vite et sans soin;elle ne le dessine pas vraiment;en copiant sur une amie;24966;L
24982;question;Comment Selma garde-t-elle ce souvenir ?;précieusement dans son coeur;elle l'oublie vite;elle est déçue;elle a eu peur;24966;L
24983;question;"Que veut dire ""embaume"" dans le texte ?";remplit l'air d'une odeur agréable;assombrit l'air;rend l'air froid;rend l'air bruyant;24966;V
24984;question;"Que veut dire ""précieusement"" dans le texte ?";avec beaucoup de soin et d'attachement;sans y faire attention;avec indifférence;en le négligeant;24966;V
24985;question;Pourquoi Selma reste-t-elle immobile quand le papillon se pose sur sa main ?;pour ne pas faire fuir le papillon apeuré;elle est trop fatiguée pour bouger;on le lui interdit formellement;elle n'a pas remarque le papillon;24966;I
24986;question;Qu'est-ce qui montre que cette visite à beaucoup touche Selma ?;elle garde précieusement ce souvenir dans son coeur;elle oublie cette sortie dès le lendemain;elle trouve la visite ennuyeuse;elle a hâte de repartir dès le début;24966;I
