id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27341;question;Avec quels éléments précis Freya aménage-t-elle finalement l'intérieur de sa cabane ?;de vieux coussins, une caisse en bois et une guirlande lumineuse;des meubles entièrement neufs achetés en magasin;rien du tout, elle laisse volontairement l'espace vide;uniquement des jouets casses récupères;27336;L
27342;question;Que fait précisément Freya à la toute fin des vacances estivales ?;elle invite ses cousins à découvrir sa cabane;elle détruit entièrement la cabane avant son départ;elle garde définitivement la cabane secrète pour toujours;elle abandonne totalement son projet initial;27336;L
27343;question;Que veut dire 'grinçante' à propos de la porte de la cabane découverte par Freya ?;qui produit un bruit aigu et particulièrement désagréable en s'ouvrant;qui s'ouvre sans produire le moindre bruit;qui reste totalement bloquée et immobile;qui est décorée de couleurs particulièrement vives;27336;V
27344;question;Que veut dire 'refuge' à propos de ce que devient progressivement cette cabane pour la jeune Freya ?;un endroit ou l'on se sent particulièrement à l'abri et tranquille;un lieu manifestement dangereux qu'il faut absolument éviter;un endroit ouvert librement à tout le monde;un simple espace de rangement supplémentaire;27336;V
27345;question;Que veut dire 'savourant' à propos de la manière dont Freya profite de son moment de calme quotidien ?;appréciant pleinement et avec un réel plaisir;supportant difficilement une situation subie;ignorant totalement ce moment particulier;redoutant fortement ce moment de la journée;27336;V
27346;question;Que veut dire 'agitation' à propos de l'ambiance habituelle régnant dans la maison familiale ?;un mouvement particulièrement bruyant et anime;un calme particulièrement profond et paisible;un silence relativement pesant et inquiétant;une tristesse générale ressentie par tous;27336;V
27347;question;Que veut dire 'aménagé' à propos de ce que réalise concrètement Freya à l'intérieur de sa cabane ?;organise et installe avec soin pour la rendre confortable;abandonne complètement sans y revenir;détruit petit à petit au fil du temps;ferme définitivement à clé sans jamais y revenir;27336;V
27348;question;Que veut dire 'complicité' à propos de la relation qui se développe entre Freya et sa cousine préférée ?;une entente particulière et une proximité affective sincère;une rivalité manifeste et une tension constante;une indifférence totale l'une envers l'autre;un simple lien de politesse superficiel;27336;V
27349;question;Pourquoi Freya recherche-t-elle précisément un endroit loin du bruit de la maison familiale habituelle ?;elle recherche activement un moment de calme personnel loin de l'agitation des nombreux cousins;elle n'apprécie en réalité pas du tout sa propre famille;ses grands-parents l'obligent explicitement à s'isoler ainsi;elle a en réalité peur des autres enfants présents;27336;I
27350;question;Pourquoi le papi de Freya accepte-t-il volontiers de l'aider à réparer entièrement cette vieille cabane ?;il soutient avec bienveillance le projet personnel de sa petite-fille;il souhaite simplement se débarrasser d'une cabane gênante;Freya le menace explicitement de ne plus jamais lui parler sinon;c'est une obligation qu'il s'impose chaque été sans grand plaisir;27336;I
27351;question;Qu'est-ce qui montre concrètement que Freya est particulièrement fière du travail accompli sur sa cabane ?;elle invite ses cousins à la découvrir à la toute fin des vacances estivales;elle cache définitivement la cabane à l'ensemble de son entourage;elle regrette visiblement d'avoir commencé ce projet personnel;elle demande finalement à son papi de tout refaire entièrement;27336;I
27352;question;Pourquoi Freya choisit-elle de n'inviter sa cousine préférée que discrètement, avant d'inviter tous les autres cousins ?;elle souhaite d'abord partager ce secret précieux avec la personne la plus proche d'elle;elle avait simplement oublie d'inviter les autres cousins présents;sa cousine préférée refusait de venir en présence des autres enfants;la cabane n'était pas encore suffisamment aménagée pour tous;27336;I
27353;question;Pourquoi Freya demande-t-elle à son papi de surveiller sa cabane durant toute la période hivernale ?;elle souhaite sincèrement pouvoir la retrouver intacte lors des prochaines vacances estivales;elle n'a en réalité pas confiance en la solidité de sa propre construction;son papi le lui impose explicitement avant son départ;elle envisage déjà de ne jamais revenir dans cette maison;27336;I
27354;question;Que peut-on déduire de la collaboration entre Freya et son papi tout au long de ce projet de rénovation ?;ils forment une équipe complémentaire et efficace autour d'un projet partage avec plaisir;ils se disputent constamment durant l'intégralité de cette construction;le papi réalise en réalité l'intégralité du travail sans l'aide de Freya;Freya ne participe finalement que très peu à ce projet commun;27336;I
27355;question;Que peut-on déduire de l'importance de cette cabane personnelle dans le développement de la jeune Freya ?;elle lui permet de développer sa confiance et son autonomie à travers un projet mené à terme;ce projet n'a eu finalement aucune influence particulière sur son développement;elle regrette d'avoir consacré autant de temps à cette construction personnelle;elle préférerait désormais nettement éviter tout projet manuel similaire;27336;I
27356;question;Que peut-on déduire globalement de l'évolution des relations familiales de Freya à travers cette expérience de la cabane ?;elle renforce ses liens avec son papi et sa cousine tout en gagnant en indépendance personnelle;cette expérience n'a en réalité aucun effet sur ses relations familiales existantes;elle s'éloigne progressivement de l'ensemble de sa famille durant cet été;elle préfère finalement rester seule plutôt que de partager cette expérience;27336;I
27357;passage;Antoine se promène tranquillement dans le parc près de chez lui un samedi après-midi lorsqu'il aperçoit soudainement un petit chien errant, visiblement perdu et particulièrement affame, errant seul entre les bancs publics du parc. Le chien, un petit épagneul au pelage marron et blanc, porte effectivement un collier rouge mais aucune médaille permettant d'identifier facilement son propriétaire habituel. Antoine s'approche alors très doucement pour ne pas l'effrayer davantage. Le petit animal, initialement méfiant face à cet inconnu, finit par accepter progressivement les caresses d'Antoine après quelques minutes de patience, remuant timidement la queue en signe de confiance nouvellement retrouvée. Antoine décide alors de ramener ce chien chez lui pour lui donner rapidement à boire et à manger, avant de réfléchir attentivement à la meilleure manière de retrouver ses véritables propriétaires dans les plus brefs délais. Sa maman l'aide efficacement à prendre une photo nette du chien afin de publier une annonce détaillée sur les réseaux sociaux du quartier, espérant ainsi toucher rapidement des personnes ayant récemment perdu leur animal. Pendant ce temps, Antoine appelle également directement la mairie pour signaler officiellement sa découverte, car il sait pertinemment qu'un service municipal spécifique s'occupe habituellement des animaux perdus dans la commune. Le lendemain matin, une femme visiblement en larmes de soulagement appelle directement Antoine après avoir vu l'annonce publiée la veille au soir. Elle reconnaît immédiatement avec émotion son propre chien disparu depuis trois jours entiers. Quand la propriétaire vient finalement récupérer son animal tant aime, elle remercie chaleureusement Antoine pour sa gentillesse et son sens des responsabilités, lui offrant en cadeau un livre entier sur les différentes races de chiens. Antoine garde précieusement ce livre en souvenir de cette belle expérience, feuilletant régulièrement ses pages dans l'espoir de mieux comprendre le comportement des animaux qu'il pourrait rencontrer à l'avenir. Quelques semaines plus tard, Antoine demande finalement à ses parents s'il pourrait lui aussi adopter un petit chien, ayant découvert à travers cette expérience marquante à quel point ces animaux peuvent devenir attachants.;;;;;;
27358;question;Où précisément Antoine aperçoit-il ce chien perdu et visiblement affame ?;dans le parc près de chez lui;dans la rue devant son école;directement à la campagne;à l'intérieur d'un magasin;27357;L
27359;question;De quelle race précise est le chien découvert par Antoine ce jour-là ?;un épagneul;un labrador retriever;un simple caniche;un berger allemand;27357;L
27360;question;Que porte précisément le chien autour de son cou lorsqu'Antoine le trouve ?;un collier rouge sans médaille identifiante;une médaille avec un numéro précis;rien du tout autour du cou;une laisse manifestement cassée;27357;L
